making_year,register_id,title,type,subtype,anzsic_code,anzsic_name,bc_requirements,regdata_requirements
2006,F2006B10159,AD/GAF-N22/13 Amdt 1 - Fuel Crossfeed Selector Knob - Inspection and Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10160,AD/GAF-N22/14 - Engine Air Intake Fairing - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10161,AD/GAF-N22/15 - Engine Air Intake Fairing - Inspection and Rework,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10162,AD/GAF-N22/16 Amdt 1 - Horizontal Stabiliser Rivets - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10163,AD/GAF-N22/17 Amdt 1 - Horizontal Stabiliser Trim Tab System - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10164,AD/GAF-N22/18 - Upper Engine Cowl Left Hand Stay - Removal,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10165,"AD/GAF-N22/19 - Rear Baggage Compartment, External Door - Placards",Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10166,AD/GAF-N22/2 Amdt 3 - Retirement Lives - Fatigue Critical Components,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,1,1
2006,F2006B10167,AD/GAF-N22/20 Amdt 1 - Hot Air Check Valve - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10168,AD/GAF-N22/21 Amdt 1 - Control Wheel Assembly Retaining Pin - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10169,AD/GAF-N22/22 - Fuselage - Wing Centre Section Spar Support Bracket Attachment - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10170,AD/GAF-N22/23 - Rudder Pedal Guards - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10171,AD/GAF-N22/24 - Audio System Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10172,AD/GAF-N22/25 - Air Intake Anti-Icing Valve - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10173,AD/GAF-N22/26 - Rudder Tab Mass Balance Hinge Pin - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10174,AD/GAF-N22/27 - Rudder Tab - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10175,AD/GAF-N22/28 Amdt 4 - Horizontal Stabiliser and Trim Tab System,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10176,AD/GAF-N22/29 - Horizontal Stabiliser - Weather Proofing,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10177,AD/GAF-N22/30 - Horizontal Stabiliser Control System - Inspection for Wind Gust Damage,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10178,AD/GAF-N22/31 - Control Wheel Gimbal Support Structure Tie Rod Attachment Plates - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,N,Administrative and Support Services,3,3
2006,F2006B10179,AD/GAF-N22/32 - Trim Tab Hinge to Horizontal Stabiliser Attachment - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10180,AD/GAF-N22/33 - Rudder Structure and Trim Tab Control Rod - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10181,AD/GAF-N22/34 - Horizontal Stabiliser Gust Lock - Installation,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10182,AD/GAF-N22/35 - Horizontal Stabiliser Trim Tab System - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10183,AD/GAF-N22/36 - Horizontal Stabiliser - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10184,AD/GAF-N22/37 - Rudder Control Torque Shaft Universal Joint - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10185,AD/GAF-N22/39 Amdt 1 - Horizontal Stabiliser Pivot Bracket Attachment - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10186,AD/GAF-N22/4 - Landing Gear Retraction System - Chain Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10187,AD/GAF-N22/40 - Fuel Tank Selector and Fuel Shut-Off Cables - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10188,AD/GAF-N22/41 - Emergency Exit Door Lock Mechanism - Inspection,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2006,F2006B10189,AD/GAF-N22/42 - Emergency Exit - External Label,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2006,F2006B10190,AD/GAF-N22/43 Amdt 1 - Autopilot Aileron Servo Unit Bridle Cable Assembly P/N 1/N-45-1317 - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10191,AD/GAF-N22/44 Amdt 2 - Rudder Control Lever Shafts,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2006,F2006B10192,AD/GAF-N22/45 - Revised Compliance Requirements for Embodiment of Nomad Service Bulletins NMD-27-9 and NMD-27-15,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10193,AD/GAF-N22/46 Amdt 1 - Control Wheel Assembly - Inspection and Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10194,AD/GAF-N22/47 - Engine Air Intake Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10195,AD/GAF-N22/48 - Flap and Aileron Control Rod Fork Ends - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10196,AD/GAF-N22/49 - Emergency Exit - Modification,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,1,1
2006,F2006B10197,AD/GAF-N22/5 - Aileron Control System - Chain Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10198,AD/GAF-N22/50 Amdt 2 - Fin Attachment Fittings,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10199,AD/GAF-N22/51 - Rudder Pedal Guard Plate,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10201,AD/GAF-N22/53 - Taper Pins - Control Systems,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10202,AD/GAF-N22/54 - D.C. Power - Generator Cable Termination,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",1,1
2006,F2006B10203,AD/GAF-N22/55 - Rudder Pedal Guard Brush Seals,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10204,AD/GAF-N22/56 Amdt 1 - Rudder Pedal Pivot Arms,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10205,AD/GAF-N22/57 - Oxygen - Cabin Supply Pipe,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10206,AD/GAF-N22/58 Amdt 5 - Horizontal Stabiliser,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",3,3
2006,F2006B10207,AD/GAF-N22/59 Amdt 1 - Engine Ground Running,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10208,AD/GAF-N22/6 - Rudder and Stabiliser Trim Systems - Chain Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10209,AD/GAF-N22/60 - Horizontal Stabiliser Pivot Bearings and Brackets,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10210,AD/GAF-N22/61 Amdt 1 - Trim Tab Hinge,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10211,AD/GAF-N22/62 Amdt 1 - Stub Fin,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10212,AD/GAF-N22/63 Amdt 1 - Stub Fin Plate P/N 1D/N-12-57,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10213,AD/GAF-N22/64 - Aileron Structure,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10214,AD/GAF-N22/65 Amdt 3 - Rear Fuselage Frame,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",2,2
2006,F2006B10215,AD/GAF-N22/66 Amdt 2 - Stub Fin Ribs,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10216,AD/GAF-N22/67 - Flap Components - Retirement Lives,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10217,AD/GAF-N22/68 - Horizontal Stabiliser - Main Spar and Upper Skin,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10219,AD/GAF-N22/7 - Engine Oil Tank Replacement,Secondary,Aviation - Airworthiness Directive,B,Mining,0,0
2006,F2006B10220,AD/GAF-N22/70 Amdt 2 - Wing Strut Upper End Fitting,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10221,AD/GAF-N22/71 - Landing Gear,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10222,AD/GAF-N22/72 - Upper Fin Rear Attachment Points,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10223,AD/GAF-N22/73 - Rudder Pedals Brake Push Rod,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10224,AD/GAF-N22/74 Amdt 1 - Left Wing Aft Wing Break Electrical Connector,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10225,AD/GAF-N22/75 Amdt 1 - Horizontal Stabiliser Access Panel Intercostal Angles and Upper and Lower Skins,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10226,AD/GAF-N22/9 - Fuel System Check Valves - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10228,AD/GAZELLE/1 - Main Gearbox - Inspection During Initial Operations,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10229,AD/GAZELLE/10 Amdt 1 - Emergency Flotation Gear - Inflation Head,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2006,F2006B10230,AD/GAZELLE/11 - Freewheel Flange Bearings - Inspection,Secondary,Aviation - Airworthiness Directive,N,Administrative and Support Services,3,3
2006,F2006B10231,AD/GAZELLE/12 - Tail Gearbox - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10232,AD/GAZELLE/13 - Main Gearbox Input Gear Slotted Nut - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10233,AD/GAZELLE/14 - Landing Gear - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10234,AD/GAZELLE/15 - Securaiglon (ex LAiglon) Safety Belts - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10235,AD/GAZELLE/16 - Electric Hoist Installation,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",1,2
2006,F2006B10236,AD/GAZELLE/17 - Intermediate Gearbox Attachment,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10237,AD/GAZELLE/18 - Lucas Air Equipment Hoist - Explosive Squib,Secondary,Aviation - Airworthiness Directive,C,Manufacturing,1,1
2006,F2006B10238,AD/GAZELLE/19 - SAMM Main Servo Controls,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10239,AD/GAZELLE/2 - Main Gearbox Oil/Pump/Hydraulic Unit - Inspection,Secondary,Aviation - Airworthiness Directive,B,Mining,0,0
2006,F2006B10240,AD/GAZELLE/21 - Main Rotor Head Pitch Change Rod Inspection,Secondary,Aviation - Airworthiness Directive,S,Other Services,2,2
2006,F2006B10241,AD/GAZELLE/22 Amdt 3 - Torsion Tie Bar,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,1,1
2006,F2006B10242,AD/GAZELLE/23 Amdt 1 - Electric Hoist - Pyrotechnic Squib,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",1,2
2006,F2006B10243,AD/GAZELLE/24 - Main Rotor Head - Free-Wheel and Clutch,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10244,AD/GAZELLE/25 Amdt 1 - Main Rotor and Tail Rotor Dynamic Components,Secondary,Aviation - Airworthiness Directive,S,Other Services,1,1
2006,F2006B10245,AD/GAZELLE/26 - Flexible Disks of Tail Rotor Drive Shafts,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10246,AD/GAZELLE/27 - CARGO AIDS Cargo Release Units,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10247,AD/GAZELLE/29 - Rotating Star,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10248,AD/GAZELLE/3 - Tail Rotor Drive Shaft Bearings - Inspection,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10250,AD/GAZELLE/4 Amdt 5 - Retirement Lives - Fatigue Critical Components,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",4,4
2006,F2006B10251,AD/GAZELLE/5 - MGB A Frame Upper Shackle Attachment Bolts - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10252,AD/GAZELLE/6 - Low Temperature Operations - Firewheel Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10253,AD/GAZELLE/7 Amdt 1 - Landing Gear Legs - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10254,AD/GAZELLE/8 - Non Rotating Scissors Attach Bolt - Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10255,AD/GAZELLE/9 - Main Gearbox Input Gear Flange - Inspection of Attachment Nut,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10256,AD/GBK 117/1 Amdt 1 - Tail Rotor Blade Bonding,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10257,AD/GBK 117/10 - Introduction of a Life Limit on Tail Rotor Drive Bevel Gear,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",2,2
2006,F2006B10258,AD/GBK 117/11 Amdt 1 - Tension-Torsion Straps,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10259,AD/GBK 117/12 - Transmission and Engine Cowling Hook System,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10260,AD/GBK 117/13 - Vertical Fin Skin Panelling,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10261,AD/GBK 117/14 - Tail Rotor Drive Bearings,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10262,AD/GBK 117/3 Amdt 1 - Cowling Latches,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10263,AD/GBK 117/4 - Landing Gear Electrical Bonding,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10269,AD/GENERAL/29 - Wooden Aircraft - Airframe Structural Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10272,AD/GENERAL/39 Amdt 3 - Generator System Warning Placard - Installation,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10276,AD/GENERAL/45 Amdt 2 - Mitchell Automatic Pilot Servo Bridle Cable Clamp - Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10280,AD/GENERAL/49 Amdt 3 - TKK Altimeter Mechanisms Incorporated in Altimeters of Various Brand Names - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10281,AD/GENERAL/50 - Whelen Strobe Light - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10300,AD/GENERAL/75 - This AD still to be issued,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10309,AD/GOV/2 - Governor Body - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10313,AD/GOV/6 - Governor Pressure Relief Valve Roll Pin - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10314,AD/GOV/8 - Woodward Combined Power Turbine and Propeller Governor - Feather Check,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10316,AD/GROB 115/1 - Surface Finish,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,1
2006,F2006B10317,AD/GROB 115/10 - Main Landing Gear Axle,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10318,AD/GROB 115/11 - Aileron Control Rod,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10319,AD/GROB 115/12 Amdt 1 - Elevator Trim Tab,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10320,AD/GROB 115/13 - Rear Fuselage Bulkhead,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10321,AD/GROB 115/2 - Engine Control Cables and Fuel Shut-Off Valve,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10322,AD/GROB 115/3 - Steering Damper Bushes,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10323,AD/GROB 115/4 - Firewall Bonding Lead,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10324,AD/GROB 115/5 - Sliding Canopy,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10325,AD/GROB 115/6 - Elevator - Lever,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10326,AD/GROB 115/7 Amdt 2 - Cancellation of the Reduction of the Never Exceed Speed,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",2,2
2006,F2006B10327,AD/GROB 115/9 - Elevator Hinges,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10328,AD/GULL/1 Amdt 1 - Wing Rib to Aileron Spar Joint - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10329,AD/GULL/2 - Rear Fuselage Drain Holes,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10331,AD/GULL/4 - Airframe Structure - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10332,AD/GY80/1 - Fuel System - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10333,AD/GY80/2 Amdt 1 - Fuel System - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10334,AD/GY80/3 - Front Seats - Inspection and Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10335,AD/GY80/4 - Landing Gear Actuating Cylinder Attachment - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10336,AD/GY80/5 - Front Seat Restraint Installations - Modification,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10337,AD/GY80/6 - Aileron and Elevator Control Gimbal Joints - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10338,AD/GY80/7 - Propeller Governor Oil Inlet Union - Replacement,Secondary,Aviation - Airworthiness Directive,B,Mining,0,0
2006,F2006B10339,AD/GYRO/1 - Airworthiness Limitations,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10340,AD/HELIO/1 Amdt 1 - Wing Centre Section Main Spar Carry Thru Assembly,Secondary,Aviation - Airworthiness Directive,L,"Rental, Hiring and Real Estate Services",0,0
2006,F2006B10342,AD/HILLER 12/1 - Main Rotor Blade - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10344,AD/HILLER 12/12 Amdt 2 - Main Rotor Blades - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10345,AD/HILLER 12/13 Amdt 2 - Transmission Gear - Inspection,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10346,AD/HILLER 12/17 Amdt 4 - Control Rotor Blade Assemblies,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10347,AD/HILLER 12/18 Amdt 6 - Retirement Life - Critical Components,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",5,5
2006,F2006B10348,AD/HILLER 12/19 - Main Rotor Blades - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10350,AD/HILLER 12/22 Amdt 3 - Main Rotor Hub,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10351,"AD/HILLER 12/23 Amdt 1 - Main Rotor Blade, Anti Node Weight Retention - Inspection",Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10352,AD/HILLER 12/24 Amdt 4 - Main Rotor Blade Doubler & Honeycomb Areas,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",4,4
2006,F2006B10353,AD/HILLER 12/26 - Rotor Tachometer Generator - Replacement,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2006,F2006B10354,AD/HILLER 12/27 Amdt 2 - Outer Gimbal Forward Attach Fitting - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10355,AD/HILLER 12/28 - Main Rotor Blade Anti-Node Bar - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10356,AD/HILLER 12/29 Amdt 4 - Main Drive Torsion Coupling - Inspection and Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10358,AD/HILLER 12/30 Amdt 2 - Main Rotor Assembly,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10359,AD/HILLER 12/33 - Tail Rotor Blade P/N 55073 - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10360,AD/HILLER 12/34 Amdt 1 - Main Transmission Oil Filter,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10361,AD/HILLER 12/36 Amdt 1 - Main Drive Torsion Coupling P/N 21047-15 - Inspection of Lower Plate,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10362,AD/HILLER 12/37 - Soloy Conversion: Power Turbine Governor Control System - Modification,Secondary,Aviation - Airworthiness Directive,D,"Electricity, Gas, Water and Waste Services",0,0
2006,F2006B10365,AD/HILLER 12/40 Amdt 2 - Main Rotor Assembly Drag Strut and T-T Bar Pin,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",2,2
2006,F2006B10366,AD/HILLER 12/41 - Tail Rotor Blades,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10368,AD/HILLER 12/43 - Control System Linkage,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10370,AD/HILLER 12/8 Amdt 3 - Main Rotor Blade Fork,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10371,AD/HILLER 12/9 Amdt 1 - Horizontal Stabiliser Spar - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10372,AD/HOSE/5 - Hose Recall - Buckeye Rubber Products,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10373,AD/HOSE/6 - Hose Recall #2 - Buckeye Rubber Products,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,1
2006,F2006B10374,AD/HOSE/7 - Titeflex Hose Assemblies - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10375,AD/HOSE/8 - Titeflex Hoses,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2006,F2006B10378,AD/HS 125/100 Amdt 1 - Fuselage - Windscreen Centre Pillar,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10379,AD/HS 125/101 - Forward Keel Skin Panels,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10380,AD/HS 125/102 Amdt 1 - Warming Ovens,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2006,F2006B10381,AD/HS 125/103 - Rear Pressure Bulkhead/Airconditioning Duct,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
